customer_id,customer_name,segment,recency,frequency,monetary,rfm_score,customer_segment
BN-15152,Bradley Nguyen,Consumer,28,4,1834,523,Potential/Others
HP-48152,Harold Pawlan,Home Office,64,3,588,422,Potential/Others
AZ-107501,Annie Zypern,Consumer,71,4,742,422,Potential/Others
AJ-7802,Anthony Jacobs,Corporate,574,1,19,111,Lost Customers
MJ-77402,Max Jones,Consumer,374,2,56,111,Lost Customers
SC-202304,Scot Coram,Corporate,150,4,4374,335,Loyal Customers
LP-170954,Liz Preis,Consumer,10,7,3654,544,Champions
RS-198704,Roy Skaria,Home Office,20,2,22,511,Potential/Others
JS-56851,Jim Sink,Corporate,143,2,263,311,Potential/Others
GT-47102,Greg Tran,Consumer,559,2,858,112,Lost Customers
BT-14852,Brad Thomas,Home Office,98,6,2630,334,Loyal Customers
KE-64201,Katrina Edelman,Corporate,252,3,573,222,Lost Customers
KL-66451,Ken Lonsdale,Consumer,1,3,1340,522,Potential/Others
AJ-109603,Astrea Jones,Consumer,52,4,1792,423,Potential/Others
JA-159701,Joseph Airdo,Consumer,1,4,3780,524,Potential/Others
MC-81301,Mike Caudle,Corporate,288,2,345,211,Lost Customers
CL-27002,Craig Leslie,Home Office,192,2,39,211,Lost Customers
DV-130454,Darrin Van Huff,Corporate,20,5,1122,532,Loyal Customers
AH-753,Adam Hart,Corporate,567,1,45,111,Lost Customers
RD-98102,Ross DeVincentis,Home Office,238,2,192,211,Lost Customers
RB-97053,Roger Barcio,Home Office,248,4,1464,233,At Risk
KM-63752,Katherine Murray,Home Office,566,1,197,111,Lost Customers
JS-156854,Jim Sink,Corporate,43,4,1130,422,Potential/Others
SV-207852,Stewart Visinsky,Consumer,86,6,3875,344,Loyal Customers
PB-91501,Philip Brown,Consumer,42,3,393,421,Potential/Others
HA-49052,Helen Abelman,Consumer,14,3,962,522,Potential/Others
TB-210554,Ted Butterfield,Consumer,120,5,1470,333,Loyal Customers
NC-183403,Nat Carroll,Consumer,205,3,2063,223,Lost Customers
AI-8551,Arianne Irving,Consumer,561,1,30,111,Lost Customers
SC-204403,Shaun Chance,Corporate,10,8,4842,555,Champions
CL-18902,Carl Ludwig,Consumer,559,1,53,111,Lost Customers
MP-81751,Mike Pelletier,Home Office,169,3,944,222,Lost Customers
SK-99901,Sally Knutson,Consumer,353,3,1032,122,Lost Customers
HM-49801,Henry MacAllister,Consumer,524,2,4068,114,Lost Customers
DS-30301,Darrin Sayre,Home Office,49,2,691,412,Potential/Others
SV-108151,Stuart Van,Corporate,118,2,858,312,Potential/Others
FG-142602,Frank Gastineau,Home Office,92,4,2518,323,Potential/Others
MA-175603,Matt Abelman,Home Office,104,4,2486,323,Potential/Others
JC-153851,Jenna Caffey,Consumer,85,5,1008,332,Loyal Customers
SC-107252,Steven Cartwright,Consumer,92,4,807,332,Loyal Customers
CA-20552,Cathy Armstrong,Home Office,259,2,600,212,Lost Customers
SS-205153,Shirley Schmidt,Home Office,106,5,1907,333,Loyal Customers
MS-79802,Michael Stewart,Corporate,279,3,983,222,Lost Customers
PF-192254,Phillip Flathmann,Consumer,115,5,2207,333,Loyal Customers
LD-168554,Lela Donovan,Corporate,553,1,5,111,Lost Customers
RE-94052,Ricardo Emerson,Consumer,435,3,1098,122,Lost Customers
NF-83852,Natalie Fritzler,Consumer,552,1,402,111,Lost Customers
AR-104053,Allen Rosenblatt,Corporate,145,4,1182,322,Potential/Others
NC-83403,Nat Carroll,Consumer,470,3,199,121,Lost Customers
KL-66452,Ken Lonsdale,Consumer,147,2,235,311,Potential/Others
NP-86701,Nora Paige,Consumer,227,2,1954,213,Lost Customers
SC-108451,Sung Chung,Consumer,552,1,613,112,Lost Customers
TC-115351,Tracy Collins,Home Office,491,3,1810,123,Lost Customers
BE-14552,Brad Eason,Home Office,547,1,403,111,Lost Customers
JF-51901,Jamie Frazer,Consumer,150,2,128,311,Potential/Others
RD-196603,Robert Dilbeck,Home Office,273,5,751,232,At Risk
KF-162851,Karen Ferguson,Home Office,49,3,2166,423,Potential/Others
JC-157753,John Castell,Consumer,451,2,495,111,Lost Customers
EH-137653,Edward Hooks,Corporate,19,4,958,522,Potential/Others
RD-96603,Robert Dilbeck,Home Office,375,4,258,131,At Risk
TB-111752,Thomas Boland,Corporate,377,3,323,121,Lost Customers
LS-172452,Lynn Smith,Consumer,334,3,893,222,Lost Customers
NF-85951,Nicole Fjeld,Home Office,513,2,801,112,Lost Customers
GM-46951,Greg Maxwell,Corporate,260,3,474,221,Lost Customers
NP-87001,Nora Preis,Consumer,192,4,1330,232,At Risk
AR-105704,Anemone Ratner,Consumer,535,1,88,111,Lost Customers
FM-42901,Frank Merwin,Home Office,152,4,327,221,Lost Customers
PB-88053,Patrick Bzostek,Home Office,343,5,1913,233,At Risk
DB-32701,Deborah Brumfield,Home Office,532,1,662,112,Lost Customers
VM-116851,Valerie Mitchum,Home Office,14,2,58,511,Potential/Others
DJ-135101,Don Jones,Corporate,7,6,2668,534,Loyal Customers
TP-111302,Theone Pippenger,Consumer,140,3,513,321,Potential/Others
CS-21303,Chad Sievert,Consumer,527,1,877,112,Lost Customers
DW-131953,David Wiener,Corporate,90,4,526,321,Potential/Others
LW-171251,Liz Willingham,Consumer,526,1,529,111,Lost Customers
LB-167354,Larry Blacks,Consumer,49,3,50,421,Potential/Others
AC-106152,Ann Chong,Corporate,41,5,2738,434,Loyal Customers
AG-2702,Alejandro Grove,Consumer,520,1,296,111,Lost Customers
CB-20251,Cassandra Brandow,Consumer,23,5,1841,533,Loyal Customers
BD-13202,Bill Donatelli,Consumer,6,5,1829,533,Loyal Customers
CM-121153,Chad McGuire,Consumer,62,5,1467,433,Loyal Customers
SB-102901,Sean Braxton,Corporate,192,5,1976,233,At Risk
CR-28202,Cyra Reiten,Home Office,199,4,588,222,Lost Customers
KW-164351,Katrina Willman,Consumer,27,3,1409,523,Potential/Others
MZ-75153,Mary Zewe,Corporate,79,2,1809,313,Potential/Others
RF-193452,Randy Ferguson,Corporate,93,5,3029,334,Loyal Customers
AG-103304,Alex Grayson,Consumer,9,5,662,532,Loyal Customers
CG-20401,Catherine Glotzbach,Home Office,499,2,36,111,Lost Customers
ML-177554,Max Ludwig,Home Office,30,7,2071,543,Champions
AJ-109601,Astrea Jones,Consumer,49,4,1709,423,Potential/Others
JA-59702,Joseph Airdo,Consumer,19,4,187,521,Potential/Others
JM-56552,Jim Mitchum,Corporate,513,1,1164,112,Lost Customers
JF-52952,Jason Fortune-,Consumer,513,1,90,111,Lost Customers
TP-214152,Tom Prescott,Consumer,119,3,504,321,Potential/Others
CR-27301,Craig Reiter,Consumer,6,6,986,532,Loyal Customers
HL-50402,Hunter Lopez,Consumer,189,2,452,211,Lost Customers
SJ-101252,Sanjit Jacobs,Home Office,512,1,23,111,Lost Customers
KH-63602,Katherine Hughes,Consumer,101,3,608,322,Potential/Others
PB-92101,Phillip Breyer,Corporate,318,2,270,211,Lost Customers
NP-83251,Naresj Patel,Consumer,16,3,219,521,Potential/Others
HR-148302,Harold Ryan,Corporate,52,4,1333,422,Potential/Others
NG-183551,Nat Gilpin,Corporate,217,3,2074,223,Lost Customers
RA-192851,Ralph Arnett,Consumer,500,2,3278,114,Lost Customers
CC-26852,Craig Carroll,Consumer,507,1,65,111,Lost Customers
DB-29102,Daniel Byrd,Home Office,499,2,1180,112,Lost Customers
HA-149052,Helen Abelman,Consumer,106,5,3337,334,Loyal Customers
GT-147553,Guy Thornton,Consumer,127,4,1678,323,Potential/Others
RD-94801,Rick Duston,Consumer,206,3,609,222,Lost Customers
VS-118201,Vivek Sundaresam,Consumer,23,3,71,521,Potential/Others
BT-113051,Beth Thompson,Home Office,254,3,2394,213,Lost Customers
BG-117402,Bruce Geld,Consumer,7,7,3270,544,Champions
AO-108104,Anthony O'Donnell,Corporate,502,1,161,111,Lost Customers
OT-87302,Olvera Toch,Consumer,243,2,44,211,Lost Customers
DL-28652,Dan Lawera,Consumer,502,1,256,111,Lost Customers
RE-94051,Ricardo Emerson,Consumer,72,3,868,422,Potential/Others
BM-116503,Brian Moss,Corporate,199,3,3497,214,Lost Customers
MG-76802,Maureen Gastineau,Home Office,189,4,1421,223,Lost Customers
BP-11851,Ben Peterman,Corporate,5,4,580,522,Potential/Others
GD-45902,Giulietta Dortch,Corporate,353,3,655,122,Lost Customers
CS-19503,Carlos Soltero,Consumer,500,1,101,111,Lost Customers
MH-76201,Matt Hagelstein,Corporate,246,2,372,211,Lost Customers
JR-62102,Justin Ritter,Corporate,499,1,169,111,Lost Customers
TC-112952,Toby Carlisle,Consumer,499,1,569,112,Lost Customers
VS-218203,Vivek Sundaresam,Consumer,139,2,956,312,Potential/Others
BF-10201,Barry Französisch,Corporate,160,5,2217,233,At Risk
MO-75002,Mary O'Rourke,Consumer,282,2,231,211,Lost Customers
RD-199002,Ruben Dartt,Consumer,498,1,23,111,Lost Customers
RA-92852,Ralph Arnett,Consumer,498,1,295,111,Lost Customers
SW-102451,Scot Wooten,Consumer,23,2,1420,513,Potential/Others
EB-137501,Edward Becker,Corporate,363,2,1120,112,Lost Customers
MG-76501,Matthew Grinstein,Home Office,496,1,302,111,Lost Customers
BD-116203,Brian DeCherney,Consumer,50,3,306,411,Potential/Others
MH-181154,Mick Hernandez,Home Office,6,9,5503,555,Champions
PK-90751,Pete Kriz,Consumer,495,1,533,111,Lost Customers
JR-57001,Jocasta Rupert,Consumer,14,3,1409,523,Potential/Others
RF-93451,Randy Ferguson,Corporate,415,2,688,112,Lost Customers
NH-86103,Nicole Hansen,Corporate,6,3,1085,522,Potential/Others
CD-19201,Carlos Daly,Consumer,315,2,1602,213,Lost Customers
JE-61652,Justin Ellison,Corporate,483,2,213,111,Lost Customers
NH-186103,Nicole Hansen,Corporate,489,1,146,111,Lost Customers
JK-153701,Jay Kimmel,Consumer,22,5,1145,532,Loyal Customers
SB-101702,Sarah Bern,Consumer,27,3,329,521,Potential/Others
GT-47553,Guy Thornton,Consumer,1,5,734,532,Loyal Customers
CD-22801,Christina DeMoss,Consumer,13,4,566,522,Potential/Others
JM-52651,Janet Molinari,Corporate,258,3,708,222,Lost Customers
MJ-77401,Max Jones,Consumer,160,2,827,212,Lost Customers
JC-53852,Jenna Caffey,Consumer,16,4,2291,523,Potential/Others
NB-186553,Nona Balk,Corporate,174,3,392,221,Lost Customers
DK-133751,Dennis Kane,Consumer,86,6,4420,335,Loyal Customers
BG-16952,Brooke Gillingham,Corporate,481,1,76,111,Lost Customers
KF-162852,Karen Ferguson,Home Office,38,6,1326,442,Champions
EM-40653,Erin Mull,Consumer,53,4,1300,422,Potential/Others
CD-19803,Carol Darley,Consumer,332,2,229,211,Lost Customers
SW-103501,Sean Wendt,Home Office,101,4,743,332,Loyal Customers
SF-209653,Sylvia Foulston,Corporate,257,2,1567,213,Lost Customers
TT-212652,Tim Taslimi,Corporate,477,1,251,111,Lost Customers
JK-53702,Jay Kimmel,Consumer,345,2,861,212,Lost Customers
RB-96451,Robert Barroso,Corporate,476,1,147,111,Lost Customers
SW-203503,Sean Wendt,Home Office,240,4,642,232,At Risk
DB-29101,Daniel Byrd,Home Office,334,2,792,212,Lost Customers
ME-73202,Maria Etezadi,Home Office,21,6,1302,542,Champions
KH-65101,Keith Herrera,Consumer,16,5,1473,533,Loyal Customers
CC-24302,Chuck Clark,Home Office,472,1,889,112,Lost Customers
JO-51452,Jack O'Briant,Corporate,6,3,650,522,Potential/Others
NC-85352,Nick Crebassa,Corporate,139,4,469,321,Potential/Others
GB-45751,Giulietta Baptist,Consumer,210,4,1372,223,Lost Customers
SU-206651,Stephanie Ulpright,Home Office,5,5,2131,533,Loyal Customers
LW-72153,Luke Weiss,Consumer,469,1,349,111,Lost Customers
CM-18152,Candace McMahon,Corporate,469,1,40,111,Lost Customers
HA-49051,Helen Abelman,Consumer,468,1,146,111,Lost Customers
MD-73502,Maribeth Dona,Consumer,468,1,26,111,Lost Customers
SC-200953,Sanjit Chand,Consumer,76,4,635,432,Loyal Customers
GM-144552,Gary Mitchum,Home Office,366,3,2032,123,Lost Customers
EG-139001,Emily Grady,Consumer,84,4,5381,325,Potential/Others
JD-61501,Justin Deggeller,Corporate,467,1,1679,113,Lost Customers
CC-24753,Cindy Chapman,Consumer,56,2,519,411,Potential/Others
RH-96003,Rob Haberlin,Consumer,174,3,92,221,Lost Customers
SW-104552,Shaun Weien,Consumer,8,4,827,532,Loyal Customers
AO-8103,Anthony O'Donnell,Corporate,126,3,76,311,Potential/Others
HH-50101,Hilary Holden,Corporate,464,1,1296,112,Lost Customers
JM-56553,Jim Mitchum,Corporate,464,1,102,111,Lost Customers
JM-58651,John Murray,Consumer,71,4,697,422,Potential/Others
TH-115502,Tracy Hopkins,Home Office,463,1,93,111,Lost Customers
SB-101851,Sarah Brown,Consumer,79,5,935,332,Loyal Customers
LH-167502,Larry Hughes,Consumer,444,2,842,112,Lost Customers
SP-206503,Stephanie Phelps,Corporate,57,6,2501,443,Champions
NC-86251,Noah Childs,Corporate,462,1,339,111,Lost Customers
TD-109951,Tamara Dahlen,Consumer,461,1,150,111,Lost Customers
HG-148453,Harry Greene,Consumer,110,6,6417,345,Loyal Customers
AA-4803,Andrew Allen,Consumer,315,2,482,211,Lost Customers
DJ-36301,Doug Jacobs,Consumer,254,2,245,211,Lost Customers
DC-28502,Dan Campbell,Consumer,35,2,2091,413,Potential/Others
BT-14401,Bobby Trafton,Consumer,122,4,541,321,Potential/Others
DK-28951,Dana Kaydos,Consumer,147,2,254,311,Potential/Others
CR-25802,Clay Rozendal,Home Office,282,2,264,211,Lost Customers
RC-99601,Ryan Crowe,Consumer,113,4,1610,333,Loyal Customers
PN-87752,Parhena Norris,Home Office,54,2,499,411,Potential/Others
SP-109202,Susan Pistek,Consumer,108,2,731,312,Potential/Others
PB-191051,Peter Bühler,Consumer,89,4,2957,334,Loyal Customers
HA-49202,Helen Andreada,Consumer,91,4,571,322,Potential/Others
NG-84302,Nathan Gelder,Consumer,440,1,728,112,Lost Customers
GM-44552,Gary Mitchum,Home Office,209,2,281,211,Lost Customers
LA-67801,Laura Armstrong,Corporate,79,3,559,322,Potential/Others
CM-121604,Charles McCrossin,Consumer,27,6,2533,533,Loyal Customers
DJ-136303,Doug Jacobs,Consumer,325,4,2206,223,Lost Customers
DN-36902,Duane Noonan,Consumer,435,1,949,112,Lost Customers
JK-61203,Julie Kriz,Home Office,194,2,1014,212,Lost Customers
RA-98853,Ruben Ausman,Corporate,126,5,291,331,Loyal Customers
BS-13801,Bill Stewart,Corporate,132,3,160,311,Potential/Others
CL-125651,Clay Ludtke,Consumer,27,3,724,522,Potential/Others
VT-217003,Valerie Takahito,Home Office,358,2,4026,114,Lost Customers
SC-106952,Steve Chapman,Corporate,427,1,133,111,Lost Customers
ES-40202,Erica Smith,Consumer,426,1,735,112,Lost Customers
EP-39151,Emily Phan,Consumer,76,2,294,411,Potential/Others
BT-16802,Brian Thompson,Consumer,183,2,326,211,Lost Customers
BD-17251,Bruce Degenhardt,Consumer,101,4,2849,324,Potential/Others
RH-94951,Rick Hansen,Consumer,422,1,2833,114,Lost Customers
LF-71852,Luke Foster,Consumer,178,3,205,221,Lost Customers
MD-173502,Maribeth Dona,Consumer,340,4,970,222,Lost Customers
PJ-88352,Patrick Jones,Corporate,43,3,220,421,Potential/Others
BP-11551,Becky Pak,Consumer,420,1,87,111,Lost Customers
SG-104701,Sheri Gordon,Consumer,419,1,666,112,Lost Customers
TS-110852,Thais Sissman,Consumer,419,1,46,111,Lost Customers
DJ-35103,Don Jones,Corporate,7,3,3376,524,Potential/Others
VP-117602,Victoria Pisteka,Corporate,418,1,1463,113,Lost Customers
CP-20852,Cathy Prescott,Corporate,418,1,885,112,Lost Customers
SC-208454,Sung Chung,Consumer,132,2,281,311,Potential/Others
CS-18451,Cari Sayre,Corporate,25,3,204,521,Potential/Others
PF-91202,Peter Fuller,Consumer,414,1,322,111,Lost Customers
GM-144553,Gary Mitchum,Home Office,101,2,304,311,Potential/Others
AC-6602,Anna Chung,Consumer,413,1,10,111,Lost Customers
AS-101354,Adrian Shami,Home Office,42,2,58,411,Potential/Others
MF-76651,Maureen Fritzler,Corporate,49,2,58,411,Potential/Others
RR-193154,Ralph Ritter,Consumer,20,2,615,512,Potential/Others
DH-136752,Duane Huffman,Home Office,22,3,2518,523,Potential/Others
EC-40501,Erin Creighton,Consumer,163,3,1537,223,Lost Customers
MY-182953,Muhammed Yedwab,Corporate,15,4,5779,525,Potential/Others
VW-117751,Victoria Wilson,Corporate,408,1,925,112,Lost Customers
TS-113402,Toby Swindell,Consumer,406,1,163,111,Lost Customers
GZ-45451,George Zrebassa,Corporate,406,1,92,111,Lost Customers
AW-9302,Arthur Wiediger,Home Office,38,2,370,411,Potential/Others
RD-194801,Rick Duston,Consumer,261,2,890,212,Lost Customers
MG-78751,Michael Grace,Home Office,404,1,80,111,Lost Customers
ST-105302,Shui Tom,Consumer,127,2,166,311,Potential/Others
CD-119804,Carol Darley,Consumer,55,3,641,422,Potential/Others
NS-185054,Neola Schneider,Consumer,7,4,2576,534,Loyal Customers
AG-103901,Allen Goldenen,Consumer,241,2,2228,213,Lost Customers
JJ-154453,Jennifer Jackson,Consumer,34,3,2852,424,Potential/Others
MO-179501,Michael Oakman,Consumer,401,1,101,111,Lost Customers
JO-152802,Jas O'Carroll,Consumer,401,1,886,112,Lost Customers
RW-96302,Rob Williams,Corporate,400,1,14,111,Lost Customers
FH-143501,Fred Harton,Consumer,49,3,2950,424,Potential/Others
JP-154603,Jennifer Patt,Corporate,37,6,1818,443,Champions
DK-130902,Dave Kipp,Consumer,25,6,5428,535,Loyal Customers
SK-199904,Sally Knutson,Consumer,9,3,884,522,Potential/Others
MC-176053,Matt Connell,Corporate,50,8,4103,454,Champions
CS-123552,Christine Sundaresam,Consumer,128,4,568,322,Potential/Others
ME-80101,Michelle Ellison,Corporate,393,1,161,111,Lost Customers
MD-73503,Maribeth Dona,Consumer,83,2,616,312,Potential/Others
BN-114702,Brad Norvell,Corporate,36,6,3729,434,Loyal Customers
JE-161654,Justin Ellison,Corporate,21,3,2698,524,Potential/Others
GM-45001,Gene McClure,Consumer,105,3,3670,324,Potential/Others
HH-50102,Hilary Holden,Corporate,197,2,201,211,Lost Customers
EM-38102,Eleni McCrary,Corporate,318,2,865,212,Lost Customers
DR-29402,Daniel Raglin,Home Office,305,2,224,211,Lost Customers
PR-88801,Patrick Ryan,Consumer,197,2,517,211,Lost Customers
JP-54601,Jennifer Patt,Corporate,387,1,113,111,Lost Customers
GD-45901,Giulietta Dortch,Corporate,387,1,46,111,Lost Customers
GM-44551,Gary Mitchum,Home Office,214,2,207,211,Lost Customers
BT-115303,Bradley Talbott,Home Office,34,7,1711,443,Champions
KN-63902,Katherine Nockton,Corporate,274,2,201,211,Lost Customers
TS-213703,Todd Sumrall,Corporate,49,6,2191,443,Champions
ML-82652,Muhammed Lee,Consumer,9,4,187,521,Potential/Others
KD-63452,Katherine Ducich,Consumer,76,2,173,411,Potential/Others
BW-12002,Ben Wallace,Consumer,385,1,109,111,Lost Customers
AS-2252,Alan Schoenberger,Corporate,385,1,28,111,Lost Customers
KC-162552,Karen Carlisle,Corporate,45,3,1439,423,Potential/Others
BG-116952,Brooke Gillingham,Corporate,384,1,662,112,Lost Customers
KD-163452,Katherine Ducich,Consumer,132,4,3658,324,Potential/Others
VB-117452,Victoria Brennan,Corporate,275,2,397,211,Lost Customers
TP-115651,Tracy Poddar,Corporate,104,2,285,311,Potential/Others
DC-28503,Dan Campbell,Consumer,201,3,564,222,Lost Customers
GH-44852,Gene Hale,Corporate,379,1,449,111,Lost Customers
AM-7052,Anne McFarland,Consumer,378,1,24,111,Lost Customers
SF-109652,Sylvia Foulston,Corporate,181,3,1608,223,Lost Customers
CS-18602,Cari Schnelling,Consumer,51,5,760,432,Loyal Customers
TS-115052,Tony Sayre,Consumer,377,1,8,111,Lost Customers
TB-113551,Todd Boyes,Corporate,15,5,311,531,Loyal Customers
SS-104102,Shahid Shariari,Consumer,375,1,1799,113,Lost Customers
MG-78901,Michael Granlund,Home Office,374,1,19,111,Lost Customers
CS-19501,Carlos Soltero,Consumer,136,2,533,311,Potential/Others
KF-62852,Karen Ferguson,Home Office,33,6,2808,544,Champions
KM-62251,Kalyca Meade,Corporate,372,1,7,111,Lost Customers
LH-70201,Lisa Hazard,Consumer,59,2,969,412,Potential/Others
TC-115352,Tracy Collins,Home Office,371,1,405,111,Lost Customers
BP-12901,Beth Paige,Consumer,370,1,65,111,Lost Customers
CL-27001,Craig Leslie,Home Office,142,2,1393,313,Potential/Others
SP-106201,Stefania Perrino,Corporate,140,2,77,311,Potential/Others
FH-43651,Fred Hopkins,Corporate,367,1,192,111,Lost Customers
RK-93001,Ralph Kennedy,Consumer,65,2,383,411,Potential/Others
TC-112953,Toby Carlisle,Consumer,367,1,6,111,Lost Customers
BP-10951,Bart Pistole,Corporate,218,3,414,211,Lost Customers
BB-9901,Barry Blumstein,Corporate,51,3,507,411,Potential/Others
DM-30152,Darrin Martin,Consumer,31,3,1141,522,Potential/Others
MY-73802,Maribeth Yedwab,Corporate,323,2,1589,213,Lost Customers
CJ-118754,Carl Jackson,Corporate,366,1,17,111,Lost Customers
DO-36453,Doug O'Connell,Consumer,42,2,326,411,Potential/Others
HK-48901,Heather Kirkland,Corporate,171,2,301,211,Lost Customers
SC-108001,Stuart Calhoun,Consumer,360,1,62,111,Lost Customers
MH-77852,Maya Herman,Corporate,8,2,336,511,Potential/Others
DW-35851,Dorothy Wardle,Corporate,29,3,435,521,Potential/Others
EB-141702,Evan Bailliet,Consumer,358,1,419,111,Lost Customers
MS-78301,Melanie Seite,Consumer,140,3,305,321,Potential/Others
BT-15302,Bradley Talbott,Home Office,353,1,832,112,Lost Customers
CB-25352,Claudia Bergmann,Corporate,353,1,32,111,Lost Customers
LS-69751,Lindsay Shagiari,Home Office,179,3,217,221,Lost Customers
PS-87601,Pamela Stobb,Consumer,348,1,531,111,Lost Customers
MM-180551,Michelle Moray,Consumer,27,2,303,511,Potential/Others
CM-21901,Charlotte Melton,Consumer,153,3,1317,222,Lost Customers
TB-111902,Thomas Brumley,Home Office,115,2,691,312,Potential/Others
SB-101701,Sarah Bern,Consumer,344,2,1321,212,Lost Customers
FA-42302,Frank Atkinson,Corporate,342,1,643,212,Lost Customers
NC-185353,Nick Crebassa,Corporate,75,3,1109,422,Potential/Others
AO-8102,Anthony O'Donnell,Corporate,342,1,386,211,Lost Customers
